url,name,book_table,rate,votes,phone,location,approx_cost(for two people),cuisines,rest_type
https://www.zomato.com/pune/tulsi-malai-kulfi-icecream-baner,Tulsi Malai Kulfi Icecream,0,3.7,Based on 30 votes,+91 9552289444,Baner,₹100,"Desserts, Ice Cream",Dessert Parlor
https://www.zomato.com/pune/shamee-kitchen-karve-nagar,Shamee Kitchen,0,3.3,Based on 11 votes,+91 9881253815,Karve Nagar,₹300,Fast Food,Quick Bites
https://www.zomato.com/pune/namratas-kitchen-sinhgad-road,Namrata's Kitchen,0,3.1,92  votes,+91 8087733200,Sinhgad Road,₹300,"Maharashtrian, Chinese, North Indian",Quick Bites
https://www.zomato.com/pune/bombay-sandwich-pizza-pimpri,Bombay Sandwich & Pizza,0,4.3,168  votes,+91 9881192200 +91 8888940606,Pimpri,₹350,"Sandwich, Pizza, Fast Food, North Indian",Quick Bites
https://www.zomato.com/pune/cake-o-cafe-dairy-don-warje,Cake O Cafe Dairy Don,0,3.5,41  votes,+91 9689588688,Warje,₹300,"Cafe, Desserts","Café, Dessert Parlor"
https://www.zomato.com/pune/kaivalya-cafe-katta-narhe,Kaivalya Cafe Katta,0,3.2,Based on 7 votes,+91 9921409576,Narhe,₹200,"Fast Food, Beverages",Quick Bites
https://www.zomato.com/pune/crossbar-kondhwa,Crossbar,0,3.5,Based on 29 votes,+91 9657011311,Kondhwa,₹700,"Chinese, North Indian",Casual Dining
https://www.zomato.com/pune/hotel-gayatri-pashan,Hotel Gayatri,0,3.6,40  votes,020 33401097 +91 9763027370,Pashan,₹400,"North Indian, Maharashtrian",Quick Bites
https://www.zomato.com/pune/broccoli-picaddle-resort-lonavala,Broccoli - Picaddle Resort,0,3.8,111  votes,0211 4271000 0211 4273000,Lonavala,"₹1,050","North Indian, South Indian, Continental",Casual Dining
https://www.zomato.com/pune/konkan-katta-pimple-saudagar,Konkan Katta,0,3.2,31  votes,+91 9028631631 +91 9850050489,Pimple Saudagar,₹650,"Seafood, Konkan",Quick Bites
https://www.zomato.com/pune/radhika-pure-veg-hadapsar,Radhika Pure Veg,0,3.3,Based on 15 votes,+91 9850813182 +91 9765031572,Hadapsar,₹600,"North Indian, Chinese, South Indian, Beverages",Casual Dining
https://www.zomato.com/pune/taste-of-punjab-balewadi,Taste Of Punjab,0,3.4,Based on 47 votes,+91 9075525803 +91 7038950199,Balewadi,₹350,North Indian,Quick Bites
https://www.zomato.com/pune/hotel-shivsankar-hinjawadi,Hotel Shivsankar,0,3.4,68  votes,+91 7066530398,Hinjawadi,₹400,Chinese,Quick Bites
https://www.zomato.com/pune/city-plaza-parvati,City Plaza,0,3.1,Based on 5 votes,020 29707724 +91 9763615438,Parvati,₹800,"Chinese, North Indian, Mughlai",Casual Dining
https://www.zomato.com/pune/jai-mata-di-hinjawadi,Jai Mata Di,0,3.8,124  votes,+91 9730252297,Hinjawadi,₹300,"North Indian, Chinese, Street Food, Beverages",Quick Bites
https://www.zomato.com/pune/desi-chulha-baner,Desi Chulha,0,3.7,385  votes,+91 8087164638 +91 8087164738,Baner,₹500,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/diya-chinese-hinjawadi,Diya Chinese,0,3.8,129  votes,+91 9156430332 +91 9146152282,Hinjawadi,₹400,"Chinese, Seafood",Quick Bites
https://www.zomato.com/pune/the-breakfast-box-pimple-saudagar,The Breakfast Box,0,4.0,478  votes,+91 7030777788,Pimple Saudagar,Not Present,"Healthy Food, South Indian, North Indian, Continental, Juices","Takeaway, Delivery"
https://www.zomato.com/pune/shanghai-spice-sizzlers-magarpatta,Shanghai Spice & Sizzlers,0,3.5,322  votes,+91 9324652052 020 67099995,Magarpatta,₹700,Asian,Casual Dining
https://www.zomato.com/pune/ycd-yummy-classic-delights-pimple-saudagar,YCD - Yummy Classic Delights,0,3.4,Based on 14 votes,+91 9371198966 +91 9021968966,Pimple Saudagar,₹400,"Bakery, Desserts",Bakery
https://www.zomato.com/pune/the-davanageri-benne-dosa-chinchwad,The Davanageri Benne Dosa,0,3.8,Based on 49 votes,+91 7507072692,Chinchwad,₹250,South Indian,Quick Bites
https://www.zomato.com/pune/chaat-bazaar-swargate,Chaat Bazaar,0,3.8,29 głosów,+91 9823357869,Swargate,₹450,"Street Food, South Indian, North Indian, Fast Food",Food Court
https://www.zomato.com/pune/golden-palms-nigdi,Golden Palms,0,3.4,60  votes,020 27655449,Nigdi,₹500,"North Indian, Maharashtrian, Hyderabadi, Chinese, Seafood, Ice Cream",Casual Dining
https://www.zomato.com/pune/e-hide-cafe-viman-nagar,E Hide Cafe,0,3.8,171  votes,020 26501501,Viman Nagar,₹500,Cafe,Café
https://www.zomato.com/pune/shree-chamunda-purohit-dining-hall-hinjawadi,Shree Chamunda Purohit Dining Hall,0,3.8,73  votes,+91 7262980946 +91 7768872753,Hinjawadi,₹500,"Rajasthani, Gujarati",Casual Dining
https://www.zomato.com/pune/new-sagar-pure-veg-warje,New Sagar Pure Veg,0,3.3,Based on 20 votes,+91 7558658217,Warje,₹500,"North Indian, South Indian, Chinese, Sandwich, Mughlai, Street Food, Desserts, Beverages",Casual Dining
https://www.zomato.com/pune/saptagiri-akurdi,Saptagiri,0,3.7,125  votes,020 66118785 +91 9665080405,Akurdi,₹750,"North Indian, Chinese, Seafood",Casual Dining
https://www.zomato.com/pune/mazzedar-nigdi,Mazzedar,0,3.8,474  votes,+91 7507074747,Nigdi,₹500,"Rolls, Chinese, North Indian, Biryani",Quick Bites
https://www.zomato.com/pune/vandana-magarpatta,Vandana,0,3.8,408  votes,080 46972119,Magarpatta,₹200,"Gujarati, North Indian",Quick Bites
https://www.zomato.com/pune/om-pure-veg-kondhwa,Om Pure Veg,0,3.4,25  votes,020 24240027 +91 9822342348,Kondhwa,₹400,"North Indian, South Indian, Chinese",Casual Dining
https://www.zomato.com/pune/naivedyam-parvati,Naivedyam,0,3.4,224  votes,+91 9604439604,Parvati,₹900,"South Indian, North Indian, Chinese, Beverages",Casual Dining
https://www.zomato.com/pune/hotel-kautik-pimple-saudagar,Hotel Kautik,0,3.4,17  votes,+91 9822262612 020 27271190,Pimple Saudagar,₹500,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/metro-nine-restro-bar-pimpri,Metro Nine Restro Bar,0,3.5,28  votes,+91 8484858759 +91 7741848598,Pimpri,"₹1,200","North Indian, Chinese, Seafood, Malwani, Continental","Casual Dining, Bar"
https://www.zomato.com/pune/alens-restaurant-kondhwa,Alen's Restaurant,0,3.5,29  votes,+91 8888390583,Kondhwa,₹350,"Chinese, North Indian, Fast Food",Quick Bites
https://www.zomato.com/pune/amrapali-restaurant-warje,Amrapali Restaurant,0,3.2,Based on 71 votes,+91 9689655281,Warje,₹500,"North Indian, Malwani, Maharashtrian, Chinese",Quick Bites
https://www.zomato.com/pune/kasba-royal-orchid-golden-suites-kalyani-nagar,Kasba - Royal Orchid Golden Suites,1,3.6,189  votes,+91 9922448304 +91 7755917702,Kalyani Nagar,"₹1,300","North Indian, Chinese, Continental",Casual Dining
https://www.zomato.com/pune/puneri-sweets-vishrantwadi,Puneri Sweets,0,3.5,Based on 45 votes,+91 9730430679 +91 8149627599,Vishrantwadi,₹250,"Mithai, Bakery",Sweet Shop
https://www.zomato.com/pune/hotel-morya-chandan-nagar,Hotel Morya,0,3.9,94  votes,+91 9767701534 +91 7040777525,Chandan Nagar,₹150,Street Food,Quick Bites
https://www.zomato.com/pune/kaveri-sea-food-warje,Kaveri Sea Food,0,3.4,199  votes,020 60508008 +91 8411038008,Warje,"₹1,000","Seafood, North Indian, Chinese, Mughlai",Casual Dining
https://www.zomato.com/pune/barbeque-deck-sinhgad-road,Barbeque Deck,0,2.8,Based on 33 votes,+91 8657576060 020 24606363,Sinhgad Road,"₹1,600","North Indian, Chinese, Mughlai, BBQ",Casual Dining
https://www.zomato.com/pune/sidheshwar-foods-pune-solapur-road,Sidheshwar Foods,0,3.4,Based on 18 votes,+91 8888572551 +91 9961666646,Pune-Solapur Road,₹350,"North Indian, Chinese, Fast Food",Quick Bites
https://www.zomato.com/pune/kwality-chinchwad,Kwality,1,3.8,114  votes,+91 9421017044 020 27456730,Chinchwad,"₹1,100","North Indian, Mughlai",Casual Dining
https://www.zomato.com/pune/just-baked-dhole-patil-road,Just Baked,0,3.7,139  votes,020 26167278 020 26163296,Dhole Patil Road,₹200,"Bakery, Fast Food","Bakery, Quick Bites"
https://www.zomato.com/pune/hotel-haveli-bhosari,Hotel Haveli,0,3.4,40  votes,+91 8983677773 020 65107773,Bhosari,"₹1,000","North Indian, Chinese, Malwani, Mughlai","Casual Dining, Bar"
https://www.zomato.com/pune/amaar-family-resto-chandan-nagar,Amaar Family Resto,0,3.6,230  votes,+91 9960825555 +91 9307882461,Chandan Nagar,₹850,"Chinese, North Indian, Seafood, Mangalorean",Casual Dining
https://www.zomato.com/pune/ibaco-kalyani-nagar,ibaco,0,3.6,60  votes,+91 9404882211,Kalyani Nagar,₹300,"Desserts, Ice Cream",Dessert Parlor
https://www.zomato.com/pune/pratik-restaurant-1-bhosari,Pratik Restaurant,0,0,0,Not Available,Bhosari,₹200,North Indian,Quick Bites
https://www.zomato.com/pune/cafe-black-and-white-narhe,Cafe Black and white,0,0,0,+91 7083270007,Narhe,₹400,Cafe,Café
https://www.zomato.com/pune/tapri-the-street-cafe-hadapsar,Tapri The Street Cafe,0,3.6,77  votes,+91 8007890120 +91 9561695775,Hadapsar,₹400,"North Indian, Fast Food, Chinese, South Indian",Quick Bites
https://www.zomato.com/pune/haveli-unlimited-kothrud,Haveli Unlimited,0,3.7,136  votes,+91 7798994546,Kothrud,₹700,"Mangalorean, Seafood, Biryani",Casual Dining
https://www.zomato.com/pune/mad-about-drinks-law-college-road,Mad About Drinks,1,3.8,157  votes,020 25455001 +91 9607084500,Law College Road,"₹1,100","Finger Food, Asian, Continental, North Indian, Pizza","Bar, Pub"
https://www.zomato.com/pune/shri-sai-lunch-home-1-sadashiv-peth,Shri Sai Lunch Home,0,3.4,81  votes,+91 9960538357,Sadashiv Peth,₹450,"North Indian, Maharashtrian",Quick Bites
https://www.zomato.com/pune/janjira-sea-food-resto-sadashiv-peth,Janjira Sea Food Resto,1,3.9,315  votes,+91 8484849000 +91 8805815400,Sadashiv Peth,"₹1,200","North Indian, Mughlai, Chinese, Seafood",Casual Dining
https://www.zomato.com/pune/hotel-sahil-rasta-peth,Hotel Sahil,0,3.3,Based on 10 votes,+91 9049231810,Rasta Peth,₹300,"North Indian, Biryani, Mughlai",Quick Bites
https://www.zomato.com/pune/marvels-cake-and-bake-kharadi,Marvel's Cake and Bake,0,3.6,72  votes,+91 9881332666 +91 9881332000,Kharadi,₹350,"Bakery, Desserts","Bakery, Dessert Parlor"
https://www.zomato.com/pune/darvatkar-dosa-center-katraj,Darvatkar Dosa Center,0,3.2,14  votes,+91 9370097222,Katraj,₹250,South Indian,Quick Bites
https://www.zomato.com/pune/taha-curry-more-kharadi,Taha - Curry & More,0,4.0,210  votes,+91 9826566646 +91 9826464460,Kharadi,₹500,"North Indian, Chinese, Biryani",Quick Bites
https://www.zomato.com/pune/chawadi-grand-chinchwad,Chawadi Grand,0,3.6,48  votes,+91 8805885464 +91 7758844203,Chinchwad,₹800,"Chinese, North Indian, Seafood",Casual Dining
https://www.zomato.com/pune/afc-2-nibm-road,AFC,0,2.9,143  votes,+91 7757835193 +91 7757835194,NIBM Road,₹400,Fast Food,Quick Bites
https://www.zomato.com/pune/world-of-sweets-wakad,World Of Sweets,0,3.1,Based on 10 votes,+91 9730333206,Wakad,₹500,Mithai,Sweet Shop
https://www.zomato.com/pune/bora-chinese-viman-nagar,Bora Chinese,0,3.5,Based on 27 votes,+91 7276228326,Viman Nagar,₹500,Chinese,Quick Bites
https://www.zomato.com/pune/spice-garden-kothrud,Spice Garden,0,3.7,263  votes,+91 9881377756 020 25430692,Kothrud,"₹1,000","North Indian, Chinese","Casual Dining, Bar"
https://www.zomato.com/pune/alpona-bengali-hotel-and-sweets-viman-nagar,Alpona Bengali Hotel and Sweets,0,0,0,+91 7972981461,Viman Nagar,₹300,Bengali,Quick Bites
https://www.zomato.com/pune/china-in-box-katraj,China In Box,0,3.4,257  votes,020 24366660,Katraj,₹650,Chinese,Casual Dining
https://www.zomato.com/pune/indu-veg-restaurant-katraj,Indu Veg Restaurant,0,3.5,132  votes,+91 8605222100 +91 9860908097,Katraj,₹700,"North Indian, South Indian, Fast Food",Casual Dining
https://www.zomato.com/pune/china-hut-1-kothrud,China Hut,0,3.2,Based on 13 votes,+91 7972786951,Kothrud,Not Present,Chinese,Delivery
https://www.zomato.com/pune/rajeshahi-biryanis-bibvewadi,Rajeshahi Biryani's,0,3.1,34  votes,+91 9860277555,Bibvewadi,₹500,"Biryani, North Indian, Malwani",Quick Bites
https://www.zomato.com/pune/urban-spices-lonavala,Urban Spices,0,3.2,Based on 7 votes,+91 8806734141,Lonavala,Not Present,"North Indian, Biryani, Chinese","Takeaway, Delivery"
https://www.zomato.com/pune/bobby-da-dhaba-dehu-road,Bobby Da Dhaba,0,3.2,20  votes,+91 9552009965,Dehu Road,₹400,North Indian,Dhaba
https://www.zomato.com/pune/le-shawarma-1-wagholi,LE SHAWARMA,0,3.1,45  votes,+91 9325803732,Wagholi,₹400,"Lebanese, Fast Food",Quick Bites
https://www.zomato.com/pune/khandesh-jalgaon-mh-19-warje,Khandesh Jalgaon MH 19,0,3.3,67  votes,+91 9923670903 +91 9168518211,Warje,₹300,North Indian,Quick Bites
https://www.zomato.com/pune/piano-pizza-shivane,Piano Pizza,0,0,0,+91 9767100862,Shivane,Not Present,Pizza,Delivery
https://www.zomato.com/pune/kumbhakaran-com-kharadi,Kumbhakaran.com,0,3.5,96  votes,+91 8600889555 +91 8600849911,KP and Kalyani,Not Present,"Fast Food, North Indian, Chinese, South Indian",Delivery
https://www.zomato.com/pune/your-ale-house-baner,Your Ale House,1,3.8,284  votes,080 46971092,Baner,"₹1,400","Continental, North Indian, Finger Food, Fast Food","Bar, Casual Dining"
https://www.zomato.com/pune/padma-foods-law-college-road,Padma Foods,0,3.5,20  votes,+91 9890142838,Law College Road,₹200,"South Indian, Beverages",Quick Bites
https://www.zomato.com/pune/shangri-la-erandwane,Shangri-La,0,2.9,189  votes,020 25432982 +91 7057099849,Erandwane,₹850,"North Indian, Finger Food, Chinese, Continental, Maharashtrian","Casual Dining, Bar"
https://www.zomato.com/pune/the-davanageri-benne-dosa-chinchwad,The Davanageri Benne Dosa,0,3.8,Based on 49 votes,+91 7507072692,Chinchwad,₹250,South Indian,Quick Bites
https://www.zomato.com/pune/manali-pure-veg-erandwane,Manali Pure Veg,0,3.2,155  votes,020 25410121,Erandwane,₹600,"North Indian, Chinese, Fast Food, South Indian",Casual Dining
https://www.zomato.com/pune/makkhan-maar-ke-baner,Makkhan Maar Ke,0,3.6,604  votes,+91 9545221011,SB Road - Aundh,₹700,"North Indian, Mughlai, Afghan, Biryani, Kebab",Casual Dining
https://www.zomato.com/pune/dragon-family-restaurant-jm-road,Dragon Family Restaurant,0,2.7,106  votes,+91 9921648484 +91 9359928797,JM Road,₹600,"Chinese, North Indian",Casual Dining
https://www.zomato.com/pune/kirti-fruit-juice-center-fc-road,Kirti Fruit Juice Center,0,3.9,170  votes,020 25676979,FC Road,₹300,"Beverages, Street Food","Quick Bites, Beverage Shop"
https://www.zomato.com/pune/abhiman-pure-veg-pashan,Abhiman Pure Veg,0,3.1,67  votes,+91 9850086987,Pashan,₹550,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/ice-n-spice-katraj,Ice N Spice,0,3.7,551  votes,+91 8149966886 020 24372536,Katraj,₹600,"Biryani, Mughlai, North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/food-pot-baner,Food Pot,0,-,0,+91 9823263020,Baner,Not Present,North Indian,"Takeaway, Delivery"
https://www.zomato.com/pune/chaurasiya-pan-shop-sinhgad-road,Chaurasiya Pan Shop,0,-,0,+91 7303271108,Sinhgad Road,₹100,Paan,Paan Shop
https://www.zomato.com/pune/shri-venkatesh-food-corner-pune-solapur-road,Shri Venkatesh Food Corner,0,-,0,+91 7499660844,Pune-Solapur Road,₹450,"South Indian, North Indian",Quick Bites
https://www.zomato.com/pune/momos-house-bhosari,MOMOS HOUSE,0,2.9,Based on 4 votes,+91 8380098300,Bhosari,₹200,Momos,Quick Bites
https://www.zomato.com/pune/nice-feel-cafe-hinjawadi,Nice Feel Cafe,0,3.1,Based on 4 votes,+91 7414925405,Hinjawadi,₹500,"Cafe, Fast Food, Beverages, Desserts, Chinese",Café
https://www.zomato.com/pune/mk-foods-balewadi,MK Foods,0,3.2,Based on 8 votes,+91 9145234520,Balewadi,₹200,"North Indian, Fast Food, Biryani",Food Court
https://www.zomato.com/pune/cream-crush-katraj,Cream & Crush,0,0,0,+91 9822316867,Katraj,₹200,"Desserts, Fast Food",Quick Bites
https://www.zomato.com/pune/a-1-hyderabad-dum-biryani-2-balewadi,A-1 Hyderabad Dum Biryani,0,0,0,+91 8793117789,Balewadi,₹400,Biryani,Quick Bites
https://www.zomato.com/pune/the-misal-story-kothrud,The Misal Story,0,0,0,+91 8600866725 +91 9028000216,Kothrud,₹350,South Indian,Quick Bites
https://www.zomato.com/pune/le-tiffin-mundhwa,Le Tiffin,0,0,0,+91 7722073405,Mundhwa,Not Present,North Indian,"Takeaway, Delivery"
https://www.zomato.com/pune/delhi-6-viman-nagar,Delhi 6,0,0,0,+91 8551012249,Viman Nagar,Not Present,North Indian,Delivery
https://www.zomato.com/pune/fnp-cakes-n-more-hinjawadi,Fnp Cakes 'n' More,0,0,0,+91 9819830904,Hinjawadi,₹500,"Bakery, Cafe, Fast Food, Beverages","Bakery, Café"
https://www.zomato.com/pune/kolkata-diaries-1-kalyani-nagar,Kolkata Diaries,0,0,0,+91 9970018080,KP and Kalyani,Not Present,"North Indian, Chinese, Bengali",Delivery
https://www.zomato.com/pune/hotel-vidarbha-tadka-karve-nagar,Hotel Vidarbha Tadka,0,-,0,+91 8806777077,Karve Nagar,₹500,"Maharashtrian, North Indian, Chinese",Quick Bites
https://www.zomato.com/pune/dhhyaass-hydrabad-biryani-paradise-hadapsar,Dhhyaas's Hydrabad Biryani Paradise,0,3.0,Based on 4 votes,+91 8087314314 +91 8087614614,Hadapsar,₹700,"Biryani, North Indian, Chinese",Quick Bites
https://www.zomato.com/pune/sushil-misal-and-pohe-sadashiv-peth,Sushil Misal And Pohe,0,3.7,Based on 38 votes,+91 8888850150,Sadashiv Peth,₹150,Street Food,Quick Bites
https://www.zomato.com/pune/7-apple-resort-appetite-lonavala,7 Apple Resort - Appetite,0,3.3,Based on 7 votes,+91 7410079309 +91 7410079308,Lonavala,₹999,"North Indian, Chinese, Continental",Casual Dining
https://www.zomato.com/pune/the-divine-cafe-kharadi,The Divine Cafe,0,3.4,Based on 14 votes,+91 8983609201 +91 7020205916,Kharadi,₹300,Fast Food,Quick Bites
https://www.zomato.com/pune/breakfast-dhole-patil-road,Breakfast,0,-,0,+91 9607096638,Dhole Patil Road,₹600,"North Indian, Chinese, Fast Food",Quick Bites
https://www.zomato.com/pune/wholesome-box-shivaji-nagar,Wholesome Box,0,-,0,+91 9130060997,Shivaji Nagar,Not Present,Healthy Food,"Takeaway, Delivery"
https://www.zomato.com/pune/shahi-darbar-1-camp-area,Shahi Darbar,0,-,0,+91 8087873313,Camp Area,₹500,"Chinese, North Indian",Quick Bites
https://www.zomato.com/pune/kolhapuri-mirchi-1-nibm-road,Kolhapuri Mirchi,0,3.4,Based on 19 votes,+91 9423003807,NIBM Road,₹300,North Indian,Quick Bites
https://www.zomato.com/pune/cream-bell-hadapsar,Cream Bell,0,-,0,+91 9764459343,Hadapsar,₹300,"Ice Cream, Desserts",Dessert Parlor
https://www.zomato.com/pune/a1-xprs-akurdi,A1 xprs,0,3.2,Based on 9 votes,+91 7774916987,Akurdi,₹400,Mughlai,Quick Bites
https://www.zomato.com/pune/pizza-bytes-kharadi,Pizza Bytes,0,3.1,Based on 4 votes,+91 8149767305,Kharadi,₹150,"Pizza, Burger",Food Court
https://www.zomato.com/pune/salad-story-kondhwa,Salad Story,0,3.5,31  votes,+91 8928095160,Kondhwa,₹350,"Salad, Arabian, Lebanese, Fast Food",Quick Bites
https://www.zomato.com/pune/foodies-table-baner,Foodies Table,0,3.1,Based on 8 votes,+91 9657700786 +91 7798582848,Baner,₹500,"Chinese, South Indian, North Indian",Quick Bites
https://www.zomato.com/pune/arun-ice-cream-nigdi,Arun Ice Cream,0,-,0,+91 9922390910 +91 9922888713,Nigdi,₹200,Ice Cream,Dessert Parlor
https://www.zomato.com/pune/garwa-veg-nonveg-hadapsar,Garwa Veg & Nonveg,0,3.0,Based on 17 votes,+91 8208500770,Hadapsar,₹350,"North Indian, Chinese",Quick Bites
https://www.zomato.com/pune/tasty-punjab-1-magarpatta,Tasty Punjab,0,3.7,Based on 63 votes,+91 8796443074,Magarpatta,Not Present,"North Indian, Desserts","Takeaway, Delivery"
https://www.zomato.com/pune/chicken-xperience-by-venkys-narhe,Chicken Xperience By Venkys,0,3.1,Based on 15 votes,+91 8605934247,Narhe,₹400,"North Indian, Fast Food",Quick Bites
https://www.zomato.com/pune/hotel-vedant-pure-veg-katraj,Hotel Vedant Pure Veg,0,3.3,73  votes,+91 9359726259,Katraj,₹600,"North Indian, Chinese, Fast Food, Beverages, South Indian",Casual Dining
https://www.zomato.com/pune/new-szechuan-shack-family-restaurant-pimpri,New Szechuan Shack Family Restaurant,0,-,0,+91 9011811801,Pimpri,₹500,Chinese,Quick Bites
https://www.zomato.com/pune/uk-blend-kothrud,UK Blend,0,3.2,Based on 9 votes,+91 9881643334,Kothrud,₹150,"Beverages, Desserts",Beverage Shop
https://www.zomato.com/pune/auntys-kitchen-dhankawadi,Aunty's Kitchen,0,3.4,Based on 19 votes,+91 9881134309,Dhankawadi,₹200,North Indian,Quick Bites
https://www.zomato.com/pune/jogeshwari-misal-lohegaon,Jogeshwari Misal,0,-,0,+91 9923885648,Lohegaon,₹150,Street Food,Quick Bites
